date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2020/8/24,-13,-9,-4,-4,-7,0,-1,-1,-7,-8,-7,-7,-11,-26,-13,0,-6,-12,-9,-3,-7,-10,-6,-13,-14,-10,-16,-18,-13,-10,-9,-3,-8,-8,-12,-10,-12,-10,-5,-8,-15,-6,-10,-10,-10,-15,-5,-42
2020/8/25,-7,-6,6,0,-2,5,3,2,-3,-4,-2,-2,-4,-23,-7,3,-4,-10,-6,0,-1,-5,1,-9,-7,-4,-12,-15,-8,-6,-6,-3,-5,-4,-6,-7,-9,-6,-2,-4,-9,-1,-4,-5,-7,-13,-5,-18
2020/8/26,-11,-6,6,3,1,5,6,2,-4,-6,-6,-7,-8,-25,-11,2,0,-9,-5,-2,-5,-5,-5,-11,-8,-3,-13,-16,-9,-8,-7,2,-4,-9,-8,-10,-10,-8,-4,-6,-11,-1,-8,-6,-8,-15,-7,-26
2020/8/27,-12,-8,2,-2,-4,4,3,-1,-5,-6,-6,-8,-10,-27,-13,0,-3,-9,-4,-4,-6,-6,-4,-10,-10,-2,-12,-19,-11,-10,-9,-2,-3,-7,-8,-8,-11,-8,-6,-7,-11,-3,-9,-7,-8,-13,-5,-23
2020/8/28,-14,-9,-3,-5,-8,0,-3,-5,-10,-9,-9,-9,-11,-27,-14,-2,-7,-13,-8,-5,-7,-9,-7,-14,-12,-10,-16,-19,-12,-11,-10,-3,-6,-10,-10,-11,-13,-11,-8,-10,-14,-9,-12,-12,-11,-17,-7,-25
2020/8/29,-13,-11,-6,-9,-12,2,-4,-7,-9,-11,-11,-9,-13,-24,-13,-4,-11,-15,-9,-4,-10,-9,-11,-13,-11,-6,-16,-19,-13,-8,-10,-4,-8,-10,-11,-11,-17,-12,-9,-12,-14,-8,-11,-11,-11,-18,-10,-21
2020/8/30,-14,-15,-8,-10,-8,0,-3,-6,-9,-10,-10,-13,-12,-24,-14,-3,-9,-16,-11,-3,-9,-10,-9,-14,-11,-5,-14,-20,-14,-9,-9,-1,-7,-12,-13,-11,-15,-12,-8,-11,-15,-9,-8,-12,-9,-16,-9,-22
2020/8/31,-13,-9,-3,-2,-8,2,-1,-3,-6,-9,-6,-8,-11,-26,-14,1,-2,-11,-7,-6,-8,-8,-6,-11,-12,-6,-14,-17,-11,-10,-7,-5,-8,-8,-11,-10,-7,-9,-3,-8,-14,-8,-6,-10,-10,-14,-4,-44
2020/9/1,-11,-9,2,-4,-8,2,1,0,-5,-8,-4,-6,-8,-24,-10,-2,-5,-12,-10,-2,-6,-7,-3,-12,-10,-8,-14,-17,-11,-11,-9,-3,-5,-8,-9,-9,-9,-9,-5,-6,-11,-3,-5,-7,-9,-14,-12,-71
2020/9/2,-15,-10,2,-1,-2,2,4,-1,-9,-10,-9,-11,-13,-28,-15,-1,-3,-12,-8,-5,-8,-7,-8,-12,-11,-7,-14,-18,-13,-10,-10,-1,-5,-12,-10,-15,-15,-11,-7,-13,-19,-15,-26,-14,-16,-24,-24,-23
2020/9/3,-13,-12,2,-4,-7,-1,0,-3,-7,-7,-7,-9,-11,-27,-13,-2,-2,-13,-8,-6,-9,-8,-10,-13,-11,-5,-14,-18,-12,-9,-12,-3,-5,-8,-11,-9,-10,-9,-8,-11,-12,-5,-4,-3,-7,-9,-2,-24
2020/9/4,-13,-13,-7,-6,-10,-5,-5,-7,-12,-13,-13,-13,-12,-28,-13,-3,-9,-15,-10,-4,-10,-12,-8,-17,-14,-11,-17,-20,-13,-12,-12,-3,-4,-9,-8,0,-13,-13,-7,-14,0,8,9,5,1,0,5,-22
2020/9/5,-12,-10,-2,-7,-11,2,-4,-8,-8,-12,-12,-7,-12,-24,-12,-3,-8,-13,-8,-5,-12,-8,-9,-10,-8,-6,-14,-18,-13,-7,-12,-3,-7,-8,-8,-2,-12,-11,-8,-10,-10,-2,-7,-6,-3,-10,-9,-30
2020/9/6,-20,-9,-4,-7,-8,0,-4,-5,-10,-11,-10,-13,-15,-27,-17,-3,-9,-17,-9,-7,-9,-10,-11,-15,-22,-11,-18,-23,-18,-14,-18,-6,-12,-17,-20,-27,-29,-22,-21,-33,-44,-46,-48,-51,-47,-74,-73,-53
2020/9/7,-22,-11,-2,-3,-7,-1,-2,-3,-9,-12,-8,-13,-15,-31,-19,0,-4,-12,-12,-10,-9,-19,-15,-23,-23,-13,-18,-21,-22,-15,-20,-12,-21,-14,-29,-48,-24,-15,-14,-22,-64,-55,-65,-53,-37,-21,-27,-23
2020/9/8,-9,-10,3,-3,-6,2,2,-1,-5,-7,-5,-6,-7,-23,-10,-3,-5,-12,-8,-2,-5,-5,-3,-9,-7,-7,-12,-14,-9,-9,-8,-3,-5,-6,-7,-8,-9,-8,-6,-6,-9,-2,-4,-6,-9,-13,-8,-18
2020/9/9,-12,-10,3,1,-2,3,4,-1,-8,-9,-8,-8,-10,-25,-12,-2,-2,-11,-7,-4,-8,-7,-9,-13,-11,-5,-14,-18,-12,-9,-12,0,-3,-10,-8,-8,-11,-10,-5,-8,-10,-3,-5,-7,-7,-12,-6,-22
2020/9/10,-10,-9,3,1,-5,4,3,1,-4,-4,-4,-6,-9,-24,-10,1,1,-11,-5,-1,-5,-5,-3,-10,-7,-3,-11,-15,-9,-7,-9,2,0,-4,-5,-3,-8,-5,-2,-4,-7,-1,0,-5,-6,-9,-2,-18
2020/9/11,-12,-10,-2,-3,-7,0,0,-5,-9,-9,-8,-7,-10,-24,-11,1,-5,-11,-6,-1,-7,-7,-6,-12,-10,-5,-13,-17,-13,-8,-9,-3,-7,-8,-10,-9,-13,-11,-8,-19,-12,-7,-7,-10,-9,-12,-9,-20
2020/9/12,-12,-7,-4,-4,-17,4,0,-5,-7,-8,-7,-9,-15,-27,-15,0,-5,-10,-6,-2,-8,-5,-8,-10,-7,-3,-10,-15,-10,-5,-9,-1,-6,-7,-10,-10,-10,-7,-8,-8,-14,-5,-7,-9,-9,-12,-8,-16
2020/9/13,-11,-9,-7,-6,-8,-3,-5,-4,-8,-9,-6,-11,-11,-20,-11,-4,-6,-16,-7,1,-8,-7,-8,-12,-10,-4,-11,-17,-12,-8,-10,2,-3,-8,-7,-6,-11,-9,-5,-6,-11,-7,-4,-8,-7,-12,-8,-18
2020/9/14,-11,-10,-1,-1,-6,0,1,-1,-5,-8,-5,-7,-10,-25,-12,4,3,-9,-5,-1,-5,-5,-5,-10,-12,-5,-11,-15,-9,-10,-8,1,-3,-6,-9,-8,-8,-8,-2,-3,-12,-6,-3,-9,-9,-10,-4,-20
2020/9/15,-5,-8,6,3,-2,5,5,2,0,-4,-1,-3,-4,-21,-6,2,1,-9,-5,4,0,0,1,-6,-3,-1,-7,-12,-7,-4,-6,1,0,-2,-4,-5,-5,-2,-1,-2,-8,1,-3,-5,-9,-10,-6,-14
2020/9/16,-9,-8,7,5,1,6,8,3,-2,-5,-3,-6,-7,-23,-9,3,3,-7,-5,2,-3,-3,-5,-9,-7,-2,-9,-13,-8,-5,-9,4,0,-8,-6,-6,-8,-8,-3,-4,-10,-3,-6,-6,-7,-11,-6,-16
2020/9/17,-10,-9,1,2,-4,3,3,1,-3,-4,-4,-6,-7,-22,-9,1,1,-11,-5,-1,-4,-5,-3,-9,-8,-3,-12,-16,-11,-9,-9,-2,-2,-7,-9,-7,-8,-6,-6,-3,-13,-4,-4,-7,-8,-9,-4,-18
2020/9/18,-11,-8,1,-1,-6,0,1,-2,-7,-8,-6,-6,-9,-23,-10,-1,-5,-13,-5,2,-6,-6,-5,-12,-10,-8,-14,-18,-12,-10,-8,-1,-3,-8,-8,-8,-7,-7,-6,-5,-12,-8,-6,-11,-7,-10,-8,-19
2020/9/19,-8,-4,2,-1,-7,7,4,0,-4,-7,-6,-7,-10,-20,-8,2,-3,-6,-1,6,-1,-3,-5,-9,-5,-2,-7,-14,-8,-3,-4,3,3,-3,-6,-4,-8,-4,-5,-3,-10,-1,-5,-8,-4,-10,-5,-14
2020/9/20,-3,4,8,7,0,16,8,7,3,3,2,-5,-5,-18,-7,9,6,-1,6,19,13,3,4,-8,1,6,3,-11,-4,2,7,19,13,2,0,5,0,2,4,9,-6,4,8,2,7,-3,3,-14
2020/9/21,21,23,39,40,28,42,51,43,41,43,38,32,28,-12,19,52,53,32,43,61,51,39,41,14,24,42,26,6,24,31,40,50,36,32,21,26,29,36,37,33,12,36,28,28,31,21,31,2
2020/9/22,12,7,32,24,18,28,36,27,27,24,25,25,20,-18,11,29,29,14,23,36,28,26,24,6,16,26,11,-3,12,18,17,27,16,19,12,13,17,21,20,18,7,27,14,18,11,8,13,-3
2020/9/23,-14,-11,1,0,-3,1,3,-2,-10,-10,-9,-14,-15,-30,-17,-3,-3,-11,-9,-3,-6,-6,-9,-13,-11,-7,-12,-17,-11,-8,-12,-1,-3,-11,-10,-10,-11,-10,-7,-7,-12,-4,-7,-9,-7,-14,-9,-20
2020/9/24,-15,-9,1,-1,-9,1,2,-7,-12,-11,-8,-14,-20,-32,-18,-2,-1,-11,-6,-6,-7,-6,-6,-10,-10,-5,-11,-16,-11,-9,-11,-1,-2,-9,-11,-9,-9,-7,-9,-9,-15,-8,-9,-13,-14,-17,-11,-19
2020/9/25,-15,-9,-6,-9,-20,-3,-6,-12,-13,-11,-13,-13,-14,-28,-14,-5,-6,-14,-8,-7,-12,-12,-10,-17,-16,-14,-19,-23,-17,-15,-15,-3,-5,-10,-7,-7,-12,-10,-7,-7,-10,-6,-5,-9,-8,-11,-9,-20
2020/9/26,-12,-9,-4,-4,-10,4,-1,-6,-6,-10,-9,-8,-12,-24,-14,-4,-8,-14,-9,-3,-9,-6,-10,-10,-8,-6,-12,-15,-10,-5,-9,-6,-6,-8,-8,-7,-11,-8,-8,-9,-12,-4,-8,-10,-8,-13,-11,-17
2020/9/27,-9,-7,-2,-2,-8,3,-1,-3,-5,-7,-7,-8,-9,-16,-8,-2,-3,-12,-3,-3,-4,-6,-7,-11,-9,-3,-9,-15,-10,-6,-9,1,-5,-8,-7,-5,-10,-9,-5,-7,-11,-5,-5,-8,-7,-12,-9,-19
2020/9/28,-7,-7,3,4,-2,5,7,3,-2,-5,-3,-3,-7,-19,-6,6,7,-5,-2,3,-1,-2,-3,-8,-9,-3,-8,-11,-6,-6,-5,0,-3,-4,-5,-6,-5,-5,0,-4,-10,-3,-1,-6,-6,-10,-3,-19
2020/9/29,-4,-7,5,3,0,7,9,3,1,-3,0,0,-2,-18,-4,3,4,-8,-3,4,1,0,2,-6,-2,-2,-7,-11,-5,-4,-4,2,0,-4,-4,-6,-4,-2,-2,-2,-7,0,-2,-5,-8,-10,-6,-16
2020/9/30,-5,-5,10,9,7,9,14,6,1,-1,-1,-1,-2,-18,-4,5,7,-4,0,5,-1,3,-1,-5,-1,2,-3,-9,-4,1,-5,6,2,-5,-4,-4,-4,-5,-1,-2,-6,1,-1,-3,-4,-8,-3,-16
2020/10/1,-9,-10,3,-1,-4,3,4,0,-3,-6,-5,-5,-9,-21,-10,1,2,-9,-3,-2,-5,-4,-3,-7,-7,-2,-8,-12,-7,-6,-7,0,-2,-7,-5,-5,-7,-4,-4,-6,-9,-3,-3,-7,-8,-10,-7,-19
2020/10/2,-11,-12,-4,-3,-8,-1,-1,-5,-8,-9,-8,-7,-9,-22,-10,1,-6,-11,-5,-3,-6,-7,-7,-11,-10,-6,-11,-15,-10,-8,-7,-2,-5,-10,-9,-10,-9,-8,-8,-10,-12,-8,-8,-11,-9,-13,-10,-21
2020/10/3,-9,-8,-2,-2,-8,4,1,-5,-5,-8,-6,-4,-9,-17,-8,0,-4,-10,-6,1,-6,-5,-7,-10,-8,-4,-11,-14,-9,-5,-8,-2,-3,-7,-9,-8,-10,-7,-8,-9,-11,-5,-8,-9,-7,-12,-10,-17
2020/10/4,-10,-8,-4,-1,-6,1,-1,-4,-4,-7,-6,-8,-9,-17,-9,1,-4,-12,-6,0,-3,-5,-5,-11,-10,-5,-10,-16,-12,-8,-8,0,-3,-10,-9,-6,-9,-9,-7,-8,-12,-6,-7,-8,-8,-13,-10,-19
2020/10/5,-11,-9,-1,1,-5,1,2,-1,-4,-7,-5,-6,-10,-23,-11,1,1,-9,-7,-3,-4,-6,-5,-11,-12,-7,-12,-14,-9,-10,-6,-2,-5,-7,-9,-8,-8,-7,-2,-8,-12,-6,-3,-9,-9,-10,-7,-19
2020/10/6,-6,-11,3,2,-4,4,5,0,-3,-7,-2,-3,-5,-19,-6,1,-2,-9,-7,0,-1,-2,0,-8,-5,-4,-9,-12,-7,-7,-5,-1,-3,-6,-5,-8,-6,-3,-3,-5,-9,-1,-3,-7,-10,-10,-8,-15
2020/10/7,-10,-9,4,4,1,4,8,1,-6,-8,-7,-8,-10,-24,-12,3,2,-7,-5,-2,-5,-4,-7,-10,-8,-4,-10,-13,-9,-7,-8,4,0,-9,-4,-7,-7,-7,-2,-7,-9,0,-4,-6,-6,-9,-6,-17
2020/10/8,-15,-10,2,0,-9,3,3,-2,-8,-9,-9,-14,-16,-31,-19,0,2,-10,-6,-9,-7,-8,-8,-13,-12,-8,-17,-23,-16,-15,-14,-1,0,-9,-9,-7,-11,-9,-10,-12,-10,-3,-3,-8,-10,-11,-8,-19
2020/10/9,-17,-9,-1,-2,-6,1,1,-4,-13,-12,-13,-15,-17,-31,-20,1,-3,-9,-4,-8,-9,-10,-12,-16,-18,-13,-20,-26,-20,-18,-19,-2,-3,-9,-8,-9,-19,-14,-9,-22,-11,-7,-7,-11,-10,-15,-12,-18
2020/10/10,-17,-5,1,1,-11,10,5,-8,-16,-14,-12,-18,-25,-37,-29,2,-1,-7,-5,-16,-10,-10,-25,-18,-23,-9,-15,-18,-12,-14,-18,-1,-2,-6,-6,-6,-11,-5,-6,-9,-10,-1,-6,-9,-5,-10,-10,-14
2020/10/11,-8,-4,-1,-1,-7,6,-1,-4,-3,-5,-5,-6,-9,-16,-7,0,-3,-12,-7,-1,-3,-4,-3,-8,-6,-2,-9,-12,-10,-5,-7,2,-1,-9,-7,-6,-8,-8,-5,-8,-10,-7,-5,-9,-5,-10,-8,-16
2020/10/12,-10,-13,-2,-2,-6,5,1,-1,-5,-5,-5,-5,-8,-21,-9,3,2,-10,-8,-2,-5,-6,-4,-9,-11,-6,-12,-13,-9,-9,-6,-1,-5,-8,-10,-8,-5,-7,-2,-8,-12,-6,-4,-8,-9,-8,-7,-17
2020/10/13,-7,-10,3,2,-2,6,5,0,-2,-6,-4,-4,-5,-20,-8,-1,0,-11,-8,1,-2,-3,-1,-8,-5,-4,-10,-12,-8,-8,-5,-2,-3,-6,-8,-9,-5,-5,-4,-5,-10,-2,-5,-7,-10,-10,-9,-13
2020/10/14,-8,-9,2,4,1,6,8,1,-3,-5,-5,-5,-6,-20,-9,3,3,-8,-6,0,-3,-2,-5,-8,-7,-3,-9,-11,-8,-5,-7,1,0,-9,-6,-8,-7,-6,-3,-5,-9,-1,-4,-6,-6,-11,-6,-16
2020/10/15,-6,-4,5,5,0,10,9,3,0,0,-1,-3,-8,-23,-10,6,8,-5,1,2,-1,1,1,-3,-2,3,-4,-9,-4,-1,-3,6,7,0,0,0,-2,0,2,-4,-5,1,3,-3,-4,-6,0,-13
2020/10/16,-7,-7,0,1,-3,5,5,-1,-3,-2,-4,-2,-3,-19,-6,5,1,-7,-1,3,-2,-3,-3,-7,-6,-2,-7,-12,-7,-3,-6,2,-1,-4,-4,-6,-6,-4,-2,-7,-8,-5,-4,-10,-4,-9,-6,-16
2020/10/17,-11,-3,-2,2,-6,11,6,-6,-7,-8,-9,-10,-15,-26,-15,4,1,-5,-2,-3,-7,-6,-9,-11,-10,-7,-15,-19,-13,-9,-10,3,3,-6,-4,-3,-8,-5,-5,-8,-7,0,-2,-6,-2,-9,-5,-12
2020/10/18,-4,-1,-6,2,-2,10,4,-1,0,-2,-1,-2,-4,-11,-3,3,2,-6,-1,4,2,0,-2,-6,-5,2,-3,-9,-6,-2,-4,6,2,-5,-2,-3,-6,-4,-1,-4,-7,-3,0,-5,0,-9,-3,-14
2020/10/19,-11,-8,-2,4,-4,4,4,2,-4,-4,-3,-8,-13,-27,-14,7,7,-6,-4,-3,-3,-2,-6,-9,-11,-6,-12,-15,-9,-12,-7,1,-2,-6,-7,-7,-5,-4,-1,-8,-11,-5,-3,-7,-7,-8,-5,-16
2020/10/20,-2,-7,3,6,1,10,10,3,2,-1,1,2,0,-16,-3,4,2,-6,-5,6,2,3,3,-3,1,2,-6,-9,-4,-2,-3,3,2,-1,-3,-4,-2,-1,-1,-3,-6,1,-1,-4,-6,-8,-5,-12
2020/10/21,-6,-5,2,9,4,8,11,4,1,-1,-1,-2,-4,-18,-5,6,5,-5,-3,4,-1,1,-2,-6,-5,1,-5,-9,-5,-2,-5,7,3,-5,-4,-4,-4,-3,-1,-6,-7,1,-1,-3,-1,-7,-2,-15
2020/10/22,-8,-7,-2,4,-1,7,7,2,0,0,-2,-2,-5,-19,-7,4,4,-7,-3,0,-3,-2,-1,-5,-6,-2,-11,-14,-9,-7,-7,-1,-1,-9,-12,-10,-5,-4,-8,-14,-14,-5,-4,-7,-11,-9,-5,-23
2020/10/23,-11,-11,-4,0,-6,2,4,-3,-8,-6,-6,-9,-11,-25,-13,2,-1,-8,-3,-1,-4,-5,-7,-10,-7,-5,-10,-16,-9,-9,-8,5,2,-4,-3,-2,-5,-3,-1,-7,-6,-3,0,-6,-2,-6,-3,-19
2020/10/24,-3,-2,-3,4,-1,11,8,2,2,-1,-1,1,-4,-11,-2,4,1,-6,-3,8,2,0,-2,-5,-1,3,-3,-8,-4,3,-3,7,6,-2,-2,0,-5,0,0,-5,-6,3,0,-2,0,-7,-2,-12
2020/10/25,-3,-1,-5,4,0,8,6,2,3,1,1,-2,-3,-9,-2,6,11,-3,2,10,6,1,1,-5,-1,4,-2,-8,-4,1,-2,12,6,-1,0,2,-3,-2,2,-3,-5,2,2,-2,1,-5,-1,-14
2020/10/26,-6,-7,-2,7,-2,6,6,3,-1,-1,-1,-2,-6,-18,-6,9,7,-3,-3,3,0,-2,0,-7,-8,-1,-8,-10,-5,-3,-5,3,-1,-4,-6,-4,-6,-3,1,-7,-10,-4,0,-6,-6,-6,-3,-17
2020/10/27,-3,-8,2,6,0,8,10,4,0,-2,1,0,-2,-16,-4,4,4,-6,-4,4,2,1,2,-6,-2,-1,-5,-10,-4,-3,-4,3,0,-3,-2,-5,-1,0,1,-5,-7,0,-1,-4,-7,-9,-6,-14
2020/10/28,-5,-6,5,10,5,10,13,6,0,1,5,-2,-2,-18,-5,7,9,-3,0,4,1,2,-2,-6,-3,3,-4,-8,-4,0,-3,7,4,-6,-1,-4,-3,-3,1,-5,-4,1,1,-3,-1,-9,-2,-15
2020/10/29,-6,-8,1,5,-2,8,8,2,-1,0,-2,-2,-3,-18,-5,6,7,-4,0,1,0,0,1,-4,-3,5,-4,-9,-5,-2,-3,4,3,-4,-3,-3,-4,-2,-3,-8,-6,-1,1,-5,-4,-9,-2,-16
2020/10/30,-7,-9,-3,3,-3,6,6,-1,-6,-3,-4,-3,-5,-19,-8,3,1,-5,-2,0,-1,-1,-2,-7,-3,1,-6,-11,-6,0,-4,3,1,-5,-5,-6,-4,-3,-6,-10,-8,-5,-2,-9,-5,-9,-5,-18
2020/10/31,-5,-6,-4,3,-5,11,7,-1,0,-2,-2,-1,-5,-14,-4,4,2,-3,0,5,0,1,-2,-6,-2,3,-4,-9,-5,1,-3,6,4,-3,-4,-2,-6,-1,-6,-8,-8,0,-2,-5,-2,-8,-4,-13
2020/11/1,-5,-5,-5,3,-3,9,4,0,-1,-2,-1,-4,-6,-14,-6,5,2,-6,-1,6,4,-1,0,-7,-3,2,-3,-10,-6,-1,-3,9,3,-5,-4,-3,-4,-4,-5,-6,-8,-3,-1,-5,-1,-9,-4,-15
2020/11/2,-5,-2,2,11,3,9,13,8,5,4,4,4,-1,-16,-2,13,11,-3,0,9,6,-1,4,-7,-6,-1,-9,-15,-9,-6,-3,8,5,-4,-4,-4,-1,-3,-1,-6,-9,0,2,-3,-3,-7,1,-12
2020/11/3,16,5,23,29,23,31,41,28,29,26,27,31,23,-13,16,35,32,16,21,28,30,28,27,11,21,31,17,5,19,25,21,30,23,21,17,14,21,24,18,13,11,32,17,18,13,11,15,1
2020/11/4,-10,-15,-4,3,-3,-1,5,-2,-6,-5,-6,-6,-9,-21,-9,-3,0,-11,-9,-2,-6,-4,-7,-10,-8,-2,-7,-12,-8,-4,-8,2,0,-10,-6,-8,-7,-8,-10,-12,-10,-4,-4,-7,-7,-13,-7,-19
2020/11/5,-8,-12,-3,1,-4,5,5,-1,-3,-3,-4,-4,-7,-19,-7,2,4,-7,-2,-1,-3,-4,-3,-7,-6,2,-5,-11,-6,-4,-6,2,2,-6,-5,-5,-5,-5,-8,-11,-9,-3,0,-6,-7,-10,-3,-19
2020/11/6,-11,-14,-9,-3,-8,-1,0,-5,-10,-7,-8,-7,-10,-21,-10,-1,-4,-10,-5,-3,-6,-8,-7,-11,-9,-6,-9,-14,-9,-6,-8,0,-4,-9,-8,-10,-8,-7,-11,-13,-13,-9,-7,-14,-9,-14,-12,-21
2020/11/7,-10,-13,-8,-3,-10,5,-1,-4,-5,-5,-5,-4,-10,-17,-9,-2,-5,-10,-6,0,-6,-8,-10,-12,-8,-6,-13,-17,-14,-7,-9,-1,-2,-9,-9,-10,-9,-8,-12,-12,-13,-5,-8,-11,-7,-12,-8,-16
2020/11/8,-7,-11,-7,0,-5,4,1,-1,-3,-3,-3,-6,-8,-14,-7,2,0,-8,-1,3,-1,-3,-4,-9,-5,3,-4,-12,-8,-3,-6,5,1,-6,-5,-4,-6,-5,-6,-8,-10,-5,-3,-7,-3,-11,-5,-17
2020/11/9,-10,-19,-6,2,-6,0,2,-1,-4,-4,-3,-4,-9,-20,-9,1,4,-7,-6,-1,-4,-5,-4,-9,-10,-4,-9,-12,-7,-7,-6,0,-1,-7,-9,-9,-7,-6,-6,-11,-11,-6,-3,-9,-7,-11,-7,-18
2020/11/10,-4,-13,3,5,-2,5,7,4,0,-2,0,0,-2,-16,-4,1,3,-7,-4,3,0,-1,2,-6,-2,-1,-6,-10,-5,-4,-5,1,2,-3,-4,-8,-2,-1,-5,-7,-7,0,1,-5,-4,-8,-4,-9
2020/11/11,-6,-13,6,9,2,7,12,5,-1,-1,-2,-2,-5,-18,-5,5,7,-4,0,1,-1,-1,-2,-7,-5,1,-4,-10,-5,-2,-7,6,3,-6,-2,-6,-3,-4,-5,-7,-6,0,0,-4,-2,-8,-3,-12
2020/11/12,-7,-12,1,3,-3,7,6,3,-1,0,-1,-3,-6,-19,-7,4,7,-3,-2,0,-2,-2,0,-6,-4,1,-4,-11,-6,-4,-6,3,5,-4,-4,-4,-5,-2,-7,-8,-8,-2,2,-5,-4,-7,-1,-14
2020/11/13,-9,-17,-4,-2,-6,1,2,-1,-3,-3,-5,-4,-7,-19,-8,2,1,-5,-2,-1,-4,-5,-4,-10,-7,-4,-7,-14,-8,-6,-7,1,1,-5,-6,-8,-5,-4,-8,-10,-9,-4,-2,-10,-6,-8,-6,-17
2020/11/14,-6,-14,-1,-3,-7,8,6,0,-2,-2,-2,-1,-6,-14,-4,4,2,-2,0,4,-3,-2,-5,-9,-5,1,-3,-11,-6,-1,-6,3,4,-3,-3,-5,-6,-2,-6,-8,-8,0,-2,-7,-2,-7,-5,-12
2020/11/15,-6,-11,-3,-4,-5,7,3,0,-1,0,-1,-5,-6,-13,-5,3,2,-4,0,4,-1,-1,-2,-8,-5,3,-1,-11,-7,-1,-6,5,4,-5,-3,-4,-5,-4,-5,-8,-8,-3,-1,-6,-2,-8,-3,-13
2020/11/16,-9,-16,-4,0,-5,1,2,0,-5,-5,-3,-4,-8,-20,-8,3,4,-4,-4,-2,-5,-5,-3,-10,-10,-5,-7,-13,-8,-7,-7,0,0,-7,-8,-8,-7,-5,-6,-9,-12,-4,-3,-9,-7,-9,-6,-16
2020/11/17,-6,-16,1,1,-4,3,6,2,-2,-5,-2,-2,-4,-18,-6,1,2,-6,-5,1,-2,-2,0,-8,-4,-2,-5,-12,-7,-6,-7,-1,0,-5,-6,-10,-4,-4,-8,-9,-9,-3,-2,-8,-9,-10,-7,-13
2020/11/18,-8,-17,4,3,1,4,9,4,-4,-3,-3,-3,-7,-20,-7,3,6,-4,-5,0,-4,-2,-5,-9,-6,0,-4,-11,-7,-3,-9,4,2,-8,-5,-8,-5,-5,-8,-8,-9,-1,-1,-6,-6,-10,-4,-15
2020/11/19,-9,-21,0,0,-3,5,5,0,-4,-1,-2,-4,-7,-20,-8,3,5,-5,-1,-1,-4,-1,-3,-7,-6,3,-3,-12,-7,-5,-9,1,2,-6,-6,-8,-6,-4,-8,-10,-12,-4,-4,-8,-7,-10,-3,-16
2020/11/20,-11,-17,-1,-7,-6,3,0,-3,-9,-5,-7,-6,-9,-23,-11,-2,-4,-7,-5,1,-7,-5,-8,-11,-6,-5,-8,-16,-10,-6,-10,3,2,-5,-6,-8,-5,-4,-9,-9,-9,-4,-1,-9,-5,-9,-6,-16
2020/11/21,-9,-20,-2,-7,-8,8,1,-3,-7,-6,-7,-6,-10,-19,-8,-1,0,-2,-3,1,-5,-5,-8,-11,-7,-2,-3,-14,-10,-5,-7,4,3,-6,-6,-7,-8,-5,-12,-8,-10,1,-3,-8,-4,-10,-5,-14
2020/11/22,-6,-17,1,-3,-2,11,4,3,-1,1,0,-5,-5,-14,-5,7,6,-1,3,9,4,-1,-1,-10,-3,3,2,-13,-8,-2,-3,12,7,-5,-5,-5,-2,-3,-8,-2,-10,2,2,-4,-1,-7,1,-12
2020/11/23,9,-8,24,20,19,29,34,28,25,26,23,24,18,-18,10,35,38,24,25,24,23,25,21,7,11,27,15,-3,12,18,15,25,21,18,12,12,19,22,13,13,7,28,19,16,11,9,19,-4
2020/11/24,-9,-19,0,-3,-7,1,1,-1,-5,-7,-4,-5,-7,-23,-9,-1,-1,-8,-8,-3,-5,-5,-3,-10,-6,-4,-7,-14,-8,-8,-9,-2,-1,-8,-8,-11,-6,-6,-12,-8,-10,-4,-3,-9,-11,-13,-9,-15
2020/11/25,-9,-12,6,4,2,6,9,2,-5,-4,-3,-6,-9,-24,-10,5,6,-3,-2,-2,-4,-2,-5,-8,-5,-1,-3,-12,-7,-3,-8,6,5,-8,-3,-5,-4,-5,-8,-8,-7,1,0,-4,-3,-10,-4,-15
2020/11/26,-8,-17,1,1,-3,4,4,2,-3,-3,-3,-2,-4,-19,-5,1,3,-5,-1,-3,-5,-3,-1,-7,-4,1,-2,-12,-7,-4,-7,3,5,-5,-5,-5,-5,-3,-9,-8,-5,1,1,-5,-6,-9,-2,-16
2020/11/27,-11,-18,-1,-4,-7,1,0,-3,-9,-7,-8,-7,-9,-23,-11,1,-1,-5,-2,-5,-8,-6,-7,-10,-8,-5,-6,-15,-10,-6,-9,0,0,-8,-7,-9,-8,-6,-11,-10,-9,-5,-3,-10,-8,-11,-6,-19
2020/11/28,-10,-18,-2,-7,-8,4,-2,-3,-8,-6,-7,-4,-8,-18,-7,-1,-4,-6,-4,-4,-9,-7,-9,-10,-7,-4,-8,-16,-11,-5,-10,-4,0,-7,-8,-8,-11,-6,-14,-9,-9,-1,-3,-8,-8,-10,-5,-15
