date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2021/7/11,-25,-14,-12,-22,-27,-7,-23,-24,-29,-34,-29,-29,-30,-27,-22,-30,-29,-32,-5,-15,-23,-22,-32,-26,-35,-33,-37,-32,-27,-19,-10,-28,-9,-32,-32,-20,-13,-29,-27,-22,-38,-40,-32,-26,-23,0,-30,-33
2021/7/12,-20,-16,-13,-16,-16,-14,-12,-15,-17,-20,-17,-19,-23,-28,-20,-18,-6,-23,7,-22,-21,-9,-22,-15,-20,-24,-25,-21,-16,-9,-9,-27,-17,-22,-20,-12,-10,-21,-21,-20,-22,-24,-16,-17,-15,7,-19,-22
2021/7/13,-20,-16,-12,-16,-17,-17,-14,-16,-21,-19,-17,-19,-23,-29,-21,-16,-10,-23,6,-22,-19,-5,-22,-17,-16,-23,-23,-23,-17,-13,-8,-18,-4,-20,-21,-11,-5,-18,-20,-16,-24,-20,-15,-19,-14,5,-20,-25
2021/7/14,-21,-16,-7,-15,-18,-10,-6,-17,-19,-23,-16,-21,-23,-30,-22,-19,-8,-21,10,-22,-16,-5,-24,-15,-22,-21,-24,-22,-18,-12,-8,-14,-4,-20,-18,-12,-7,-19,-20,-18,-23,-21,-14,-15,-13,6,-19,-23
2021/7/15,-20,-15,-8,-18,-17,-11,-8,-14,-18,-17,-15,-19,-22,-29,-21,-16,-6,-22,8,-18,-17,-6,-18,-16,-17,-22,-22,-22,-16,-12,-9,-18,-2,-21,-20,-14,-7,-18,-19,-15,-23,-21,-14,-17,-13,9,-15,-23
2021/7/16,-22,-16,-15,-18,-19,-16,-11,-17,-22,-23,-17,-21,-25,-31,-22,-18,-9,-24,6,-7,-16,-11,-24,-18,-22,-25,-23,-23,-19,-12,-11,-20,-5,-25,-24,-17,-15,-22,-22,-22,-24,-24,-18,-17,-14,0,-16,-22
2021/7/17,-22,-14,-11,-16,-25,-10,-6,-18,-29,-28,-19,-25,-27,-27,-21,-21,-13,-29,8,-9,-13,-12,-30,-24,-33,-30,-30,-31,-25,-19,-10,-20,-9,-30,-33,-19,-14,-26,-33,-28,-33,-29,-29,-25,-32,-17,-30,-28
2021/7/18,-23,-7,-6,-19,-24,-5,-3,-13,-24,-23,-12,-27,-31,-29,-22,-18,-12,-25,13,-3,-9,-11,-28,-25,-33,-23,-33,-33,-25,-20,-3,-17,-5,-27,-35,-21,-14,-32,-38,-34,-34,-36,-27,-21,-28,-3,-27,-31
2021/7/19,-21,-15,-14,-15,-16,-11,-11,-13,-18,-17,-14,-20,-24,-29,-21,-16,-6,-23,9,-16,-14,-5,-22,-16,-22,-22,-25,-21,-17,-9,-6,-18,-1,-18,-21,-13,-11,-18,-19,-21,-22,-24,-16,-18,-16,4,-17,-24
2021/7/20,-20,-15,-10,-14,-17,-14,-9,-13,-20,-15,-13,-20,-23,-29,-20,-14,-6,-23,7,-11,-12,-1,-20,-15,-16,-21,-23,-22,-16,-11,-8,-17,-3,-20,-21,-10,-5,-15,-16,-14,-23,-20,-14,-17,-10,9,-20,-42
2021/7/21,-17,-9,-2,-7,-10,-2,1,-9,-14,-15,-7,-18,-21,-27,-18,-10,4,-16,21,4,0,6,-15,-12,-14,-15,-19,-18,-14,-6,1,-8,5,-11,-14,-4,3,-12,-10,-8,-17,-15,-7,-5,-4,17,-14,-68
2021/7/22,-35,-16,1,-9,-32,6,26,-4,-27,-3,8,-42,-44,-51,-42,0,5,-14,41,37,20,10,-15,-35,-12,-21,-34,-46,-30,-31,14,0,22,-16,-28,0,21,-6,2,13,-36,-11,-17,0,10,26,-13,-65
2021/7/23,-40,-22,-7,-12,-40,-1,19,-13,-35,-16,-1,-47,-49,-56,-47,-6,-1,-18,36,31,8,-2,-27,-43,-21,-29,-39,-51,-38,-34,8,-2,15,-25,-38,-10,7,-14,-3,10,-44,-20,-26,-8,5,16,-19,-73
2021/7/24,-23,-8,-1,-3,-24,3,18,-7,-29,-22,-8,-28,-31,-34,-26,-6,5,-21,28,-2,5,-1,-24,-28,-25,-24,-33,-36,-25,-19,0,-8,13,-24,-29,-3,2,-12,-8,3,-34,-23,-21,-10,-4,6,-22,-48
2021/7/25,-23,-3,1,-7,-20,0,9,-6,-25,-17,-9,-28,-32,-31,-25,-8,0,-20,23,-3,2,-3,-22,-23,-27,-19,-34,-33,-22,-18,-1,-11,11,-15,-24,-4,0,-20,-11,-1,-31,-28,-16,-12,-10,10,-18,-41
2021/7/26,-20,-14,-12,-13,-16,-12,-10,-12,-19,-17,-14,-19,-23,-29,-20,-14,-3,-22,16,-11,-11,-3,-19,-16,-18,-21,-24,-20,-15,-7,-5,-19,-3,-18,-20,-11,-6,-17,-16,-15,-21,-20,-10,-15,-11,10,-13,-26
2021/7/27,-25,-17,-14,-21,-28,-17,-19,-31,-35,-28,-24,-27,-31,-36,-29,-18,-11,-27,9,-25,-17,-4,-23,-19,-17,-23,-25,-24,-18,-13,-9,-20,0,-21,-22,-11,-6,-18,-18,-15,-24,-21,-12,-19,-13,10,-16,-28
2021/7/28,-23,-18,-15,-26,-25,-21,-17,-22,-23,-25,-18,-23,-26,-32,-24,-21,-10,-26,6,-15,-13,-6,-23,-19,-22,-23,-26,-24,-19,-12,-7,-16,-1,-20,-20,-13,-6,-20,-20,-15,-25,-22,-14,-15,-13,8,-17,-25
2021/7/29,-24,-18,-13,-20,-18,-14,-12,-19,-22,-22,-17,-24,-26,-33,-25,-19,-8,-28,4,-14,-13,-3,-21,-20,-18,-22,-26,-25,-19,-15,-9,-20,-3,-24,-23,-15,-5,-20,-21,-15,-25,-22,-14,-19,-11,8,-16,-29
2021/7/30,-25,-19,-17,-19,-21,-18,-18,-24,-26,-30,-23,-25,-28,-35,-27,-20,-10,-28,6,-14,-18,-11,-27,-22,-22,-27,-28,-26,-22,-12,-11,-23,-8,-28,-27,-20,-12,-22,-23,-17,-27,-26,-20,-22,-13,3,-20,-30
2021/7/31,-27,-17,-15,-17,-28,-13,-9,-21,-35,-35,-27,-30,-31,-33,-28,-22,-15,-34,3,-22,-19,-15,-36,-30,-34,-32,-36,-35,-28,-22,-13,-26,-8,-34,-33,-18,-15,-29,-28,-19,-38,-37,-32,-26,-21,-5,-29,-34
2021/8/1,-29,-12,-19,-24,-27,-14,-9,-19,-33,-31,-21,-33,-34,-35,-30,-19,-11,-33,8,-12,-12,-12,-32,-30,-33,-24,-37,-36,-27,-24,-8,-24,-2,-30,-33,-19,-12,-33,-25,-14,-43,-43,-32,-32,-27,-7,-30,-34
2021/8/2,-23,-17,-14,-16,-19,-15,-13,-16,-24,-23,-18,-22,-27,-32,-24,-18,-5,-26,12,-15,-13,-4,-23,-19,-22,-22,-28,-24,-18,-11,-6,-22,-4,-22,-22,-14,-10,-19,-19,-19,-26,-25,-15,-22,-14,8,-18,-27
2021/8/3,-25,-17,-12,-15,-19,-17,-14,-17,-26,-21,-18,-25,-28,-34,-27,-17,-7,-29,5,-10,-12,-5,-23,-21,-20,-25,-28,-27,-21,-17,-10,-23,-1,-23,-24,-14,-6,-18,-19,-16,-28,-26,-16,-24,-14,5,-20,-31
2021/8/4,-25,-18,-10,-16,-20,-13,-8,-20,-25,-28,-18,-27,-29,-35,-29,-20,-6,-29,10,-6,-8,-2,-23,-21,-22,-21,-28,-27,-21,-14,-4,-18,-3,-21,-22,-14,-6,-21,-19,-16,-28,-25,-15,-19,-13,6,-19,-29
2021/8/5,-26,-17,-11,-18,-20,-11,-12,-18,-25,-24,-16,-27,-29,-36,-29,-18,-7,-29,9,-7,-9,-1,-19,-21,-17,-23,-29,-28,-21,-15,-7,-20,-4,-26,-23,-13,-6,-19,-18,-15,-28,-23,-15,-20,-11,7,-15,-35
2021/8/6,-27,-17,-13,-16,-21,-14,-13,-19,-29,-27,-20,-28,-31,-37,-30,-19,-9,-31,8,-4,-11,-10,-23,-22,-21,-26,-29,-29,-22,-15,-10,-22,-8,-24,-26,-14,-8,-22,-19,-15,-29,-26,-19,-21,-12,2,-19,-35
2021/8/7,-28,-9,1,-3,-22,-3,0,-13,-37,-34,-25,-33,-35,-36,-32,-11,-13,-33,5,-23,-7,-9,-31,-28,-34,-28,-37,-38,-27,-23,-15,-21,-6,-26,-28,-6,-3,-22,-21,-11,-37,-34,-26,-22,-16,-8,-25,-36
2021/8/8,-32,0,5,-10,-26,6,3,-21,-50,-35,-26,-40,-49,-43,-40,-5,-7,-27,19,-18,-3,1,-34,-29,-27,-21,-35,-39,-24,-16,5,-15,8,-23,-27,-10,1,-26,-20,-4,-44,-40,-35,-34,-23,-19,-42,-44
2021/8/9,-48,-27,-11,-19,-42,1,3,-17,-42,-23,-18,-51,-52,-59,-53,-17,-17,-38,-6,-5,-11,-20,-37,-49,-35,-43,-52,-58,-50,-46,-29,-44,-42,-39,-51,-29,-16,-41,-35,-20,-52,-29,-30,-27,-20,10,-25,-31
2021/8/10,-27,-19,-13,-14,-21,-16,-11,-11,-31,-12,-8,-30,-32,-40,-33,-19,-14,-30,6,13,1,5,-17,-26,-12,-23,-28,-31,-22,-18,4,-15,9,-19,-23,-4,10,-12,-8,1,-29,-19,-10,-17,-3,16,-16,-25
2021/8/11,-28,-10,6,-6,-20,5,10,-9,-27,-13,-2,-33,-34,-42,-36,-10,4,-21,28,25,16,19,-16,-27,-14,-20,-29,-33,-23,-15,8,-1,16,-14,-19,-2,13,-11,-7,1,-31,-23,-20,-20,-5,5,-20,-21
2021/8/12,-34,-8,6,-6,-25,11,9,-8,-29,-8,-3,-37,-38,-46,-40,-5,-3,-22,20,15,7,6,-22,-37,-19,-31,-37,-43,-32,-32,-11,-10,2,-26,-35,-17,1,-17,-22,-9,-37,-31,-29,-31,-16,9,-21,-21
2021/8/13,-41,-9,-8,-15,-35,-5,-6,-22,-40,-25,-23,-44,-45,-51,-45,-22,-25,-38,-7,-2,-23,-22,-34,-44,-29,-43,-45,-49,-43,-37,-17,-30,-22,-38,-52,-28,-9,-25,-30,-21,-49,-50,-44,-41,-26,-4,-32,-26
2021/8/14,-41,-2,-3,-7,-34,2,-6,-23,-44,-36,-32,-42,-44,-46,-42,-23,-26,-40,-20,-29,-43,-47,-42,-45,-38,-53,-56,-51,-44,-40,-29,-37,-38,-47,-68,-53,-13,-26,-34,-21,-65,-78,-63,-47,-38,-10,-37,-30
2021/8/15,-35,5,6,-4,-22,11,2,-17,-41,-32,-31,-42,-47,-45,-43,-7,6,-15,16,-32,-45,-37,-42,-33,-35,-37,-44,-41,-29,-32,-19,-19,-5,-26,-37,-13,-5,-25,-21,-13,-40,-42,-17,-31,-21,-11,-35,-30
2021/8/16,-31,-17,-5,-15,-27,-6,-3,-16,-31,-20,-23,-32,-35,-40,-33,-14,-5,-24,15,-26,-33,-20,-26,-27,-28,-32,-37,-34,-25,-22,-12,-22,-6,-25,-31,-18,-7,-22,-26,-20,-35,-39,-30,-36,-24,0,-26,-25
2021/8/17,-30,-17,-9,-20,-24,-16,-18,-23,-32,-25,-28,-29,-32,-38,-31,-20,-19,-34,-4,-30,-33,-20,-28,-25,-25,-31,-34,-32,-26,-21,-24,-29,-18,-30,-45,-28,-19,-27,-26,-27,-37,-46,-29,-39,-27,-8,-40,-28
2021/8/18,-30,-22,-12,-20,-24,-16,-14,-23,-29,-31,-25,-30,-31,-38,-31,-23,-15,-31,1,-27,-28,-21,-31,-26,-30,-30,-33,-31,-27,-20,-27,-26,-14,-30,-32,-19,-16,-27,-28,-27,-32,-36,-22,-33,-24,-12,-40,-33
2021/8/19,-30,-20,-14,-24,-26,-14,-16,-24,-30,-26,-23,-29,-31,-38,-31,-20,-16,-32,-1,-21,-27,-18,-27,-27,-27,-31,-34,-32,-26,-23,-23,-26,-11,-32,-30,-21,-21,-29,-27,-32,-32,-33,-21,-28,-20,-8,-30,-32
2021/8/20,-31,-21,-19,-25,-29,-20,-21,-28,-34,-33,-28,-30,-34,-39,-32,-23,-22,-34,-5,-17,-27,-24,-34,-28,-31,-35,-36,-32,-27,-20,-22,-27,-14,-36,-33,-26,-23,-31,-33,-32,-36,-36,-28,-32,-25,-17,-38,-37
2021/8/21,-33,-22,-17,-25,-38,-17,-21,-32,-43,-41,-37,-35,-35,-36,-32,-28,-29,-40,-8,-30,-33,-32,-46,-38,-46,-44,-46,-41,-36,-29,-29,-30,-17,-43,-40,-27,-25,-37,-38,-37,-45,-46,-42,-37,-33,-23,-42,-43
2021/8/22,-35,-21,-19,-34,-38,-25,-27,-31,-39,-38,-33,-37,-38,-37,-32,-25,-30,-40,-8,-24,-31,-35,-44,-37,-44,-39,-47,-42,-37,-28,-19,-28,-18,-40,-42,-34,-21,-43,-38,-35,-50,-52,-43,-36,-36,-19,-42,-51
2021/8/23,-28,-20,-16,-22,-25,-14,-19,-22,-31,-27,-25,-27,-31,-36,-29,-22,-15,-32,4,-22,-22,-17,-30,-26,-30,-31,-35,-28,-23,-16,-13,-22,-7,-28,-28,-20,-12,-27,-25,-27,-32,-32,-22,-26,-21,-4,-29,-32
2021/8/24,-28,-19,-13,-22,-24,-17,-17,-22,-32,-24,-26,-28,-31,-36,-29,-22,-22,-35,-2,-18,-21,-15,-30,-26,-26,-31,-33,-30,-24,-19,-15,-23,-9,-30,-31,-20,-10,-26,-26,-24,-34,-34,-26,-30,-22,-6,-31,-34
2021/8/25,-28,-21,-14,-23,-24,-20,-15,-25,-31,-31,-27,-29,-31,-37,-30,-25,-20,-34,-1,-20,-20,-16,-31,-27,-31,-30,-34,-29,-25,-16,-15,-20,-12,-29,-28,-19,-10,-29,-25,-24,-33,-31,-23,-26,-18,-4,-30,-35
2021/8/26,-29,-20,-15,-26,-25,-19,-19,-24,-32,-29,-25,-29,-31,-37,-30,-24,-20,-34,1,-15,-19,-13,-29,-28,-28,-31,-34,-30,-25,-18,-16,-22,-10,-32,-29,-20,-13,-29,-24,-22,-32,-33,-24,-28,-20,-4,-28,-36
2021/8/27,-31,-23,-21,-26,-28,-24,-20,-27,-35,-34,-28,-30,-34,-38,-32,-25,-22,-35,-1,-15,-22,-23,-36,-32,-34,-35,-36,-31,-28,-18,-18,-23,-12,-36,-33,-24,-18,-33,-29,-25,-35,-34,-27,-28,-23,-8,-33,-39
2021/8/28,-32,-27,-19,-31,-38,-29,-23,-30,-43,-41,-32,-34,-35,-35,-32,-29,-30,-44,-7,-22,-22,-29,-44,-40,-48,-44,-45,-41,-35,-25,-17,-26,-17,-44,-41,-21,-20,-39,-31,-26,-44,-44,-40,-30,-28,-17,-39,-44
2021/8/29,-33,-23,-15,-27,-34,-16,-15,-27,-39,-36,-27,-35,-38,-37,-33,-24,-24,-35,0,-15,-21,-27,-43,-39,-47,-39,-46,-43,-36,-25,-12,-21,-6,-40,-40,-20,-19,-43,-29,-20,-46,-44,-36,-31,-26,-14,-40,-46
2021/8/30,-28,-22,-18,-23,-25,-16,-19,-22,-31,-27,-26,-27,-30,-35,-28,-23,-18,-34,4,-18,-22,-19,-31,-28,-32,-33,-33,-28,-24,-16,-15,-20,-9,-30,-29,-20,-17,-29,-25,-28,-31,-30,-22,-28,-20,-3,-30,-37
2021/8/31,-28,-23,-18,-24,-25,-21,-16,-24,-33,-26,-28,-27,-30,-35,-28,-23,-21,-34,1,-26,-24,-18,-33,-29,-30,-35,-32,-29,-24,-20,-20,-21,-9,-33,-31,-20,-14,-31,-25,-25,-33,-33,-23,-30,-23,-3,-32,-38
2021/9/1,-28,-23,-13,-24,-27,-15,-18,-29,-34,-35,-30,-28,-30,-35,-30,-27,-22,-35,0,-29,-26,-20,-33,-27,-33,-33,-32,-28,-24,-17,-17,-22,-13,-30,-29,-20,-11,-31,-28,-27,-32,-33,-23,-27,-20,-7,-32,-38
2021/9/2,-30,-23,-18,-27,-28,-15,-19,-28,-37,-33,-31,-29,-31,-37,-31,-26,-23,-35,-5,-33,-30,-26,-33,-29,-34,-37,-35,-30,-26,-21,-22,-28,-17,-35,-32,-25,-16,-35,-28,-25,-34,-35,-27,-32,-24,-8,-31,-41
2021/9/3,-31,-25,-23,-27,-28,-21,-20,-31,-37,-38,-34,-29,-32,-37,-31,-27,-27,-36,-7,-32,-31,-32,-38,-31,-39,-40,-36,-32,-28,-21,-25,-28,-19,-39,-36,-32,-23,-37,-33,-28,-36,-40,-31,-34,-27,-11,-32,-41
2021/9/4,-35,-27,-20,-30,-43,-20,-28,-39,-48,-50,-45,-36,-35,-35,-33,-34,-37,-46,-18,-40,-41,-41,-50,-44,-52,-50,-47,-42,-37,-31,-30,-31,-21,-47,-45,-28,-25,-42,-38,-33,-45,-45,-40,-34,-32,-19,-41,-45
2021/9/5,-33,-23,-18,-28,-38,-12,-17,-34,-43,-41,-38,-36,-38,-35,-33,-26,-28,-34,3,-28,-33,-33,-46,-40,-48,-39,-44,-41,-34,-24,-17,-20,-9,-39,-41,-23,-19,-42,-33,-29,-46,-45,-41,-32,-30,-17,-42,-48
2021/9/6,-27,-23,-21,-21,-25,-12,-14,-23,-31,-30,-30,-25,-29,-33,-27,-23,-16,-29,5,-28,-25,-20,-32,-25,-33,-32,-32,-27,-22,-15,-15,-23,-11,-28,-29,-18,-12,-28,-26,-27,-30,-32,-22,-28,-21,-6,-31,-37
2021/9/7,-26,-22,-17,-19,-24,-15,-10,-20,-32,-24,-24,-26,-28,-34,-27,-19,-18,-30,3,-18,-22,-18,-30,-27,-32,-32,-31,-29,-22,-18,-17,-21,-8,-30,-29,-19,-13,-29,-25,-25,-33,-31,-22,-31,-20,-6,-31,-38
2021/9/8,-28,-24,-13,-25,-26,-17,-15,-27,-32,-33,-28,-27,-29,-35,-29,-26,-22,-33,-1,-22,-23,-22,-32,-28,-37,-34,-33,-30,-26,-19,-22,-23,-13,-31,-29,-21,-18,-32,-27,-26,-33,-32,-22,-28,-22,-6,-32,-37
2021/9/9,-28,-23,-18,-26,-26,-14,-14,-25,-33,-31,-27,-28,-31,-36,-30,-22,-18,-30,2,-26,-23,-19,-31,-27,-32,-33,-33,-29,-24,-20,-19,-22,-9,-33,-28,-21,-9,-29,-26,-21,-32,-29,-22,-27,-19,-5,-28,-37
2021/9/10,-28,-23,-20,-23,-26,-17,-17,-25,-32,-32,-26,-27,-30,-35,-28,-23,-20,-31,3,-15,-23,-23,-34,-28,-33,-35,-32,-30,-26,-16,-16,-22,-12,-34,-32,-25,-13,-32,-27,-25,-33,-34,-26,-28,-21,-6,-31,-39
2021/9/11,-31,-26,-14,-23,-35,-8,-13,-31,-42,-43,-36,-31,-32,-32,-29,-28,-24,-39,-7,-24,-26,-32,-45,-40,-48,-47,-45,-40,-35,-26,-23,-26,-12,-44,-42,-24,-21,-39,-34,-28,-44,-43,-42,-33,-29,-17,-43,-49
2021/9/12,-32,-28,-17,-18,-30,-8,-4,-20,-37,-32,-25,-32,-36,-34,-31,-20,-14,-31,3,-16,-18,-27,-45,-38,-49,-39,-45,-41,-35,-30,-29,-21,-5,-38,-39,-21,-26,-42,-34,-35,-45,-44,-41,-37,-33,-28,-50,-60
2021/9/13,-25,-21,-13,-17,-20,-12,-13,-15,-26,-24,-22,-23,-28,-32,-25,-18,-9,-26,8,-15,-16,-15,-29,-24,-30,-30,-30,-26,-20,-12,-15,-20,-7,-25,-27,-18,-11,-25,-24,-25,-28,-31,-20,-27,-22,-1,-29,-43
2021/9/14,-25,-20,-11,-17,-21,-14,-10,-18,-29,-22,-23,-24,-27,-33,-25,-18,-12,-28,5,-17,-17,-16,-30,-24,-29,-32,-30,-28,-23,-18,-19,-21,-9,-28,-29,-20,-14,-27,-25,-25,-32,-33,-25,-30,-25,-8,-33,-37
2021/9/15,-25,-19,-9,-16,-20,-9,-5,-20,-28,-28,-22,-25,-27,-32,-27,-20,-10,-26,8,-17,-13,-13,-29,-24,-31,-29,-29,-26,-22,-14,-14,-17,-9,-24,-25,-19,-11,-25,-24,-21,-29,-30,-18,-23,-21,-2,-30,-35
2021/9/16,-25,-19,-12,-20,-20,-10,-10,-20,-26,-23,-21,-23,-26,-32,-26,-17,-10,-25,10,-14,-15,-13,-26,-24,-27,-30,-30,-27,-21,-15,-15,-19,-8,-27,-25,-16,-4,-24,-21,-19,-28,-27,-18,-24,-19,-9,-26,-33
2021/9/17,-28,-19,-16,-19,-21,-18,-12,-21,-28,-26,-24,-25,-28,-33,-26,-18,-15,-28,1,-18,-21,-24,-31,-25,-35,-34,-32,-28,-25,-17,-24,-23,-18,-32,-37,-43,-27,-32,-32,-34,-49,-55,-54,-36,-33,-10,-31,-29
2021/9/18,-35,-23,-19,-27,-36,-18,-16,-29,-48,-43,-36,-37,-42,-39,-41,-26,-24,-39,-15,-36,-24,-37,-52,-44,-51,-47,-45,-40,-35,-32,-33,-28,-17,-36,-36,-18,-20,-35,-27,-22,-37,-32,-26,-22,-20,-6,-27,-29
2021/9/19,-18,-1,4,4,-12,19,29,3,-16,-8,-2,-22,-27,-26,-19,1,7,-19,32,19,11,-6,-30,-30,-29,-21,-31,-33,-21,-4,14,8,30,-20,-27,-2,10,-21,-6,10,-37,-23,-20,-7,1,12,-24,-33
2021/9/20,-39,-27,-4,-5,-34,9,23,-3,-27,-5,1,-43,-47,-52,-44,-6,3,-21,28,34,5,-10,-27,-43,-34,-34,-43,-51,-38,-32,0,-2,17,-23,-37,-7,8,-22,-6,-3,-45,-21,-26,-10,-1,16,-22,-25
2021/9/21,-22,-17,-9,-12,-18,-11,-4,-11,-23,-14,-16,-21,-24,-31,-23,-13,-7,-26,8,-9,-11,-9,-25,-21,-25,-26,-25,-25,-19,-11,-8,-13,1,-22,-24,-12,-4,-19,-16,-12,-27,-22,-11,-21,-13,4,-21,-28
2021/9/22,-23,-18,-10,-10,-18,-9,-4,-17,-20,-20,-16,-22,-24,-31,-24,-17,-8,-27,5,-9,-11,-12,-27,-22,-31,-26,-26,-24,-21,-12,-11,-13,-3,-22,-21,-11,-4,-22,-18,-15,-26,-21,-11,-17,-11,6,-21,-27
2021/9/23,-42,-37,-18,-21,-40,-11,-1,-21,-35,-23,-16,-46,-47,-54,-46,-23,-12,-33,6,10,-11,-13,-34,-45,-35,-39,-43,-51,-40,-35,-10,-17,1,-33,-39,-17,2,-29,-15,-5,-47,-26,-30,-20,-10,12,-26,-29
2021/9/24,-25,-21,-21,-20,-24,-16,-10,-22,-27,-26,-21,-24,-28,-34,-26,-20,-11,-29,5,-2,-13,-16,-30,-27,-29,-32,-28,-28,-23,-12,-9,-19,-6,-29,-31,-18,-6,-24,-20,-15,-30,-26,-18,-22,-14,0,-25,-31
2021/9/25,-25,-19,-13,-9,-30,-3,-1,-22,-32,-33,-24,-26,-29,-29,-25,-15,-4,-31,11,-18,-11,-17,-37,-33,-41,-35,-36,-35,-28,-15,-12,-17,-6,-32,-35,-14,-7,-28,-21,-12,-38,-35,-28,-23,-19,-7,-31,-34
2021/9/26,-28,-13,-8,-10,-25,-1,0,-17,-27,-27,-27,-28,-32,-30,-26,-14,-18,-35,3,-19,-22,-34,-40,-38,-48,-38,-40,-38,-29,-23,-20,-15,1,-26,-33,-13,-12,-31,-18,-15,-38,-33,-24,-19,-19,-3,-30,-34
2021/9/27,-22,-17,-12,-12,-18,-8,-7,-12,-19,-19,-18,-20,-25,-30,-22,-14,0,-22,14,-13,-13,-9,-26,-21,-27,-25,-26,-23,-18,-8,-8,-18,-3,-21,-24,-11,-7,-20,-18,-18,-25,-25,-13,-19,-13,4,-21,-28
2021/9/28,-22,-19,-10,-12,-19,-13,-7,-14,-22,-18,-17,-22,-25,-31,-23,-14,-4,-25,7,-11,-13,-7,-26,-22,-24,-27,-26,-25,-20,-12,-11,-19,-3,-24,-27,-10,-4,-22,-18,-15,-28,-25,-12,-22,-14,1,-24,-30
2021/9/29,-24,-20,-11,-14,-20,-9,-5,-19,-22,-25,-18,-23,-26,-32,-24,-17,-7,-26,8,-11,-12,-8,-29,-23,-30,-27,-28,-26,-21,-12,-11,-13,-5,-23,-25,-14,-8,-23,-19,-17,-28,-26,-13,-19,-14,-2,-27,-32
2021/9/30,-23,-22,-14,-21,-19,-14,-10,-19,-23,-24,-20,-22,-24,-30,-24,-16,-6,-26,7,-20,-15,-8,-28,-22,-26,-27,-28,-24,-20,-14,-15,-17,-6,-26,-26,-14,-6,-22,-20,-18,-26,-26,-14,-21,-13,1,-25,-31
2021/10/1,-30,-19,-20,-27,-25,-22,-20,-32,-41,-38,-28,-31,-43,-41,-38,-17,-13,-29,0,-30,-22,-15,-38,-23,-25,-30,-28,-24,-21,-12,-16,-23,-10,-27,-25,-18,-12,-22,-23,-20,-26,-27,-18,-22,-16,-3,-24,-31
2021/10/2,-21,-21,-13,-15,-24,-10,-4,-20,-26,-27,-20,-23,-25,-24,-20,-19,-4,-30,10,-15,-8,-10,-35,-30,-33,-31,-33,-31,-24,-16,-13,-17,1,-31,-29,-10,-10,-23,-23,-15,-33,-30,-26,-21,-19,-2,-29,-35
2021/10/3,-20,-9,-1,-5,-15,6,13,-7,-18,-17,-9,-24,-28,-25,-20,-8,9,-20,27,2,3,-1,-30,-26,-29,-19,-31,-31,-22,-13,-4,-9,15,-23,-24,-6,-2,-23,-18,-7,-33,-28,-22,-17,-14,4,-28,-35
2021/10/4,-19,-16,-10,-12,-15,-7,-5,-10,-15,-14,-11,-16,-21,-26,-18,-13,3,-21,17,-11,-8,-3,-24,-18,-20,-22,-24,-20,-15,-7,-4,-16,-1,-18,-21,-9,-2,-18,-16,-15,-22,-22,-11,-18,-14,7,-19,-26
2021/10/5,-19,-14,-11,-13,-16,-17,-3,-12,-17,-12,-12,-18,-22,-27,-19,-12,2,-21,12,-8,-8,0,-23,-18,-16,-22,-23,-21,-16,-10,-5,-15,2,-20,-22,-8,-2,-17,-14,-11,-24,-21,-12,-19,-12,9,-18,-26
2021/10/6,-20,-14,-5,-15,-16,-8,0,-16,-16,-19,-13,-19,-22,-28,-21,-17,-2,-21,14,-9,-6,0,-23,-18,-20,-21,-24,-21,-17,-8,-5,-12,0,-18,-19,-9,0,-18,-14,-12,-22,-22,-10,-13,-9,8,-19,-27
2021/10/7,-20,-14,-7,-16,-16,-7,-3,-14,-15,-15,-12,-19,-22,-28,-20,-13,-1,-19,15,-11,-8,0,-20,-19,-15,-21,-23,-21,-16,-10,-7,-13,0,-21,-20,-10,1,-18,-13,-10,-22,-20,-11,-17,-9,11,-16,-27
2021/10/8,-20,-13,-11,-13,-16,-15,-7,-13,-17,-17,-11,-16,-22,-27,-20,-13,-2,-20,18,0,-7,-5,-24,-20,-19,-23,-23,-22,-17,-9,-9,-14,-1,-21,-21,-12,-2,-17,-14,-9,-23,-22,-13,-16,-9,6,-18,-23
2021/10/9,-18,-7,-2,5,-21,5,10,-11,-21,-22,-16,-21,-24,-23,-19,-10,2,-22,29,-3,2,2,-28,-27,-26,-24,-29,-29,-22,-13,-8,-10,9,-25,-24,-6,-2,-18,-16,-7,-30,-26,-23,-14,-10,-1,-26,-28
2021/10/10,-17,-5,5,-4,-15,11,23,4,-13,-8,-3,-20,-26,-22,-18,0,15,-12,37,8,10,2,-25,-24,-28,-17,-28,-28,-19,-9,1,-2,22,-17,-20,-3,0,-20,-10,-1,-30,-24,-16,-11,-6,7,-24,-32
2021/10/11,-19,-15,-15,-10,-14,-10,-1,-3,-12,-8,-7,-17,-22,-27,-20,-12,3,-18,23,-4,-5,1,-21,-18,-19,-20,-23,-21,-16,-7,-5,-14,1,-17,-20,-10,0,-17,-15,-19,-22,-21,-9,-15,-12,12,-17,-26
